id,username,date,tweet
1680893626333925376,hamiltonsmotel,2023-07-17 10:54:04+00:00,Experience comfort and convenience at Hamilton's Queanbeyan Motel in the heart of Queanbeyan. Relax in stylish room… https://t.co/Sy142fld1b
1680893568737476609,AmakaMaraj,2023-07-17 10:53:50+00:00,RT @the_blite: He died of a heart attack due to high-blood pressure with a sexworker in a cheap motel.
1680893522675728384,luma_sa,2023-07-17 10:53:39+00:00,"RT @1015precious: at some point on their long time relationship, they felt bored with eo, then Jung Hyunsung went to a club with his friend…"
1680893520830144512,maCharlez,2023-07-17 10:53:39+00:00,@boy_motel Seee they were hot asf all of them
1680893486948548608,WWatts1,2023-07-17 10:53:31+00:00,@CanProgressives @PierrePoilievre @JustinTrudeau @davidakin @DavidWCochrane @CBCNews @CTV So you believe that flyin… https://t.co/cw2AFXTF1j
1680892985871945729,jangueostudio,2023-07-17 10:51:31+00:00,Now playing Aquel Viejo Motel by David Pabon!    #mega #musica #megamezcla #colombia #chile #panama #boricua… https://t.co/Ei1e8Y0CLW
1680892871845486592,meg_mtd,2023-07-17 10:51:04+00:00,RT @the_blite: He died of a heart attack due to high-blood pressure with a sexworker in a cheap motel.
1680892524406112256,Foreste56792766,2023-07-17 10:49:41+00:00,@sianetta Stole one of Dr Jill's motel 6 shower curtain dresses.
1680892399814361089,ThisIsGERiOh,2023-07-17 10:49:12+00:00,"I'm currently raising money to help get me out of the streets and into a motel while I bring my life together.
(Pic… https://t.co/SYv1LtLLZk"
1680892293031645184,NedSlanders2,2023-07-17 10:48:46+00:00,@BroTrade_ @EnronChairman I didn't know they had a casino.  He does look like he frequents the motel next to the Mexican restaurant though.
1680891131221909504,boy_motel,2023-07-17 10:44:09+00:00,"Pretty little liar, TVD, Gossip Girls, One tree hill, secret circle etc 😩😩 https://t.co/hLY7iyWUCr"
1680891085961277440,vermilion_shade,2023-07-17 10:43:58+00:00,"@twelvemullet S9 is when they lost everything and are in some dinghy motel, iwtb is dumb as fuck, and her being pre… https://t.co/Og8LiJKYTU"
