id,username,date,tweet
1680883991170146305,f_kaab,2023-07-17 10:15:47+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680883848102522888,sara_malika_,2023-07-17 10:15:13+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680883511710961664,_Okpara_,2023-07-17 10:13:53+00:00,"Why is this the first thing I see online on a Monday morning??🤦🏾‍♂️

Shame on the staff of that hotel. https://t.co/v661bisjeT"
1680882532395495425,GMIAU,2023-07-17 10:09:59+00:00,"We know that living in a hotel feels like prison.
People tell us of:
- inedible food, abusive staff, cramped rooms,… https://t.co/HrI4LLL5xG"
1680881482888548352,Russell19674643,2023-07-17 10:05:49+00:00,@richo_1973 @DjokerNole Imagine how he treats hotel staff and flight attendants. Self entitled wanker.
1680881012853620737,happyfatma3,2023-07-17 10:03:57+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680880126458724355,conventions,2023-07-17 10:00:26+00:00,"Experience The Scholar Hotel, set in Pollock Estate, minutes from Arthurs Seat, Holyrood Park, and Meadows. Enjoy l… https://t.co/BgWqCfU1Xe"
1680879918605893634,surfchick66,2023-07-17 09:59:36+00:00,"RT @clark_aviation: Something that is often overlooked are the living conditions of many RAF staff, based in the UK, during the early days…"
1680879364701822976,MeetraArt,2023-07-17 09:57:24+00:00,"RT @MeetraArt: Anyway ! I started my new webcomic, Hotel Ellipsis ! You can find it on my tumblr or my Ko-fi gallery: 

Each episode you wi…"
1680877372352995329,MikeysmUmm,2023-07-17 09:49:29+00:00,@easyJet I managed to get on a flight the next morning.  Had to sleep overnight on a starbuck's chair in the airpor… https://t.co/S3CgghcL8u
1680875503887036418,foreverrra,2023-07-17 09:42:03+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680875006803300352,Roadwarrior29,2023-07-17 09:40:05+00:00,RT @Ryder56004614: Bye bye England. Can’t wait to get back to Ireland 😳 It’s so noticeably more friendly in Ireland. Miserable staff everyw…
1680874438492053505,prithishbabu,2023-07-17 09:37:49+00:00,"@YatraOfficial 

Need urgent assistance, no reponse from Hotel staff..."
1680874236695511040,KaySeeley1,2023-07-17 09:37:01+00:00,"Follow the fortunes of the Fitzroy family, their guests and staff in A TROUBLED HEART, the second of The Fitzroy Ho… https://t.co/6yVEun1WLt"
1680873765243158528,nx3yy,2023-07-17 09:35:09+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680873138337480706,aiilsgjk,2023-07-17 09:32:39+00:00,"RT @KatraMck: Workshop on bulk waste generated at Hotel Swing High along with sanitary inspector, sanitary, supervisor, hotel G.M ,staff an…"
1680873067743150081,aiilsgjk,2023-07-17 09:32:23+00:00,"RT @KatraMck: Workshop on bulk waste generated at Hotel Swing High along with sanitary inspector, sanitary, supervisor, hotel G.M ,staff an…"
1680872968740823040,aiilsgjk,2023-07-17 09:31:59+00:00,"RT @KatraMck: Workshop on bulk waste generated at Hotel Swing High along with sanitary inspector, sanitary, supervisor, hotel G.M ,staff an…"
1680871994684735488,Truthmeister01,2023-07-17 09:28:07+00:00,"RT @KbfMajor: Big salute to the good people of Llanelli 👏👏👏👏👏
https://t.co/YOsByj46YH"
1680870710636589058,diahara_,2023-07-17 09:23:01+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680869632213766144,clark_aviation,2023-07-17 09:18:44+00:00,"Something that is often overlooked are the living conditions of many RAF staff, based in the UK, during the early d… https://t.co/LUEWSEVFUf"
1680868581058256897,OlivierByrne,2023-07-17 09:14:33+00:00,"RT @KilledInUkraine: “As a result of the strike on Duna Hotel in the temporarily occupied Berdiansk, the active removal of bodies of Russia…"
1680866274920857600,Zainab_1005,2023-07-17 09:05:23+00:00,@Hilton I did not expect this kind of support from a reputed hotel like theirs ans their staff really need customer… https://t.co/EkWknY7aDs
1680865044064620544,dealchecker,2023-07-17 09:00:30+00:00,This five-star Dubai hotel has been praised for its welcoming staff and its glamorous rooftop swimming pool! - From… https://t.co/2NLuwKc5T4
1680863647197741057,motrillerz,2023-07-17 08:54:57+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680862911474855937,meerkatmandude,2023-07-17 08:52:01+00:00,"RT @WXMinh: 🧵Personal thoughts on the Chicago tornadoes.

I am visiting and staying in a hotel. There was a tornado warning so I went to th…"
1680861199859167233,LukyKnightRyda,2023-07-17 08:45:13+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680859929748586496,SoulWanderer88,2023-07-17 08:40:10+00:00,@ArmedWithWords @SeemaAlkarimi It will be too late den.Ppl wud have checked out from hotel!Generally we know the ai… https://t.co/i6L6A90gBh
1680859860080926722,Sajix_1,2023-07-17 08:39:54+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680857713918771200,Adarsh1005,2023-07-17 08:31:22+00:00,@Hilton Had booked 5 rooms at the Hilton orchard Singapore and this hotel is not worth the money that they have cha… https://t.co/KypdtxcKds
1680856154019098625,DanPaulman,2023-07-17 08:25:10+00:00,@BBCNews Sorry to hear about her ordeal but how were X Factor bosses to blame for her being raped by a member of hotel staff?
1680855368132440064,AGolfingExp,2023-07-17 08:22:03+00:00,"Hotel Quinta da Marinha Cascais,  Portugal - Lisbon
One of our favourite resorts in Europe. Always delivers with an… https://t.co/uQ8Uz1p0CK"
1680854571050991616,DouglasSkt5,2023-07-17 08:18:53+00:00,"RT @job_openings_ng: Hiring a Logistics staff
Company name:1waveempire

Requirements must know how to track customers delivery and complain…"
1680854053603909632,abhz007,2023-07-17 08:16:49+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680853858879152128,hardluck_hotel,2023-07-17 08:16:03+00:00,Petition: Require train operators keep ticket offices and platform staff at train stations https://t.co/nl0v5nv4ag
1680853569933590528,CentaraWestBay,2023-07-17 08:14:54+00:00,Centara West Bay Hotel &amp; Residences Doha: One of the best ever and  family- friendly Hotel and friendly staff… https://t.co/gFzWcydQSN
1680853547837976576,tomorrowstouris,2023-07-17 08:14:49+00:00,No staff meeting this morning at @nhlstenden Hotel School but we still had orange cake https://t.co/6Jtd83xVu2
1680853137593098240,mrshmc,2023-07-17 08:13:11+00:00,Breakfast with a view this morning..  Will definitely be back such a beautiful hotel @montenottecork and pleasant s… https://t.co/dIu4kYIgZj
1680852917731950593,derek69811535,2023-07-17 08:12:18+00:00,MIGRANT Hotel Faces Legal Action After Firing Staff to House Refugees https://t.co/VQ3xVsaT0q przez @YouTube https://t.co/r5W5UueDoW
1680852295213367296,otokouu,2023-07-17 08:09:50+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680851917809807361,WeddingDates,2023-07-17 08:08:20+00:00,RT @Abbeyros: Congrats to Suzanne O’Reilly &amp; Conor Dooley from Knocklyon #Dublin who were married today at Knockcroghery Church &amp; afterward…
1680851171060088832,EddGorenstein,2023-07-17 08:05:22+00:00,@fuckyouiquit The money doesn’t just disappear when they spend it. Some wine seller will finally have a buyer for t… https://t.co/175KxBaPF5
1680850562642849794,PeterMatza,2023-07-17 08:02:57+00:00,RT @Frumentarii_: @ianbirrell Having just arrived back from Majorca (no queues at customs as all electronic gates can be used by UK passpor…
1680849847631376384,Humah1996,2023-07-17 08:00:07+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680848709586747392,mysticsid1,2023-07-17 07:55:35+00:00,RT @Ryder56004614: Bye bye England. Can’t wait to get back to Ireland 😳 It’s so noticeably more friendly in Ireland. Miserable staff everyw…
1680847672532426753,TheDrSarifAlrai,2023-07-17 07:51:28+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680847306101227522,SuhanaC_,2023-07-17 07:50:01+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680846118748405762,RadNad_,2023-07-17 07:45:17+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680845518837284864,ashokkothareddy,2023-07-17 07:42:54+00:00,"RT @otvnews: #FirstInformation

#Jaleswar: 10 persons, including a woman from Digha, detained by Cyber &amp; Marine Police while they were alle…"
1680843770076561409,JustForBants00,2023-07-17 07:35:58+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680841657523249152,jefflibanan,2023-07-17 07:27:34+00:00,"‘More work in fewer hours’: LA’s hotel workers detail backbreaking conditions: Striking employees, who accuse the h… https://t.co/mFFULZO2uf"
1680841447988252673,fmlbruh__,2023-07-17 07:26:44+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
